timestamp,value
2024-09-01T22:55:29.512542625Z,9.754050255
2024-09-01T22:55:30.499216577Z,9.757050514
2024-09-01T22:55:31.506493152Z,9.774000168
2024-09-01T22:55:32.533062958Z,9.73500061
2024-09-01T22:55:33.519650408Z,9.730050087
2024-09-01T22:55:34.546138479Z,9.757050514
2024-09-01T22:55:35.605331866Z,9.762000084
2024-09-01T22:55:36.577013859Z,9.754050255
2024-09-01T22:55:37.573276095Z,9.763950348
2024-09-01T22:55:38.585224893Z,9.759000778
2024-09-01T22:55:39.607921288Z,9.751950264
2024-09-01T22:55:40.589286835Z,9.762000084
2024-09-01T22:55:41.652664396Z,9.751950264
2024-09-01T22:55:42.737074785Z,9.754050255
2024-09-01T22:55:43.678433982Z,9.747000694
2024-09-01T22:55:44.629699406Z,9.74505043
2024-09-01T22:55:45.610575627Z,9.769050598
2024-09-01T22:55:46.628217301Z,9.763950348
2024-09-01T22:55:47.656833066Z,9.759000778
2024-09-01T22:55:48.670641929Z,9.774000168
2024-09-01T22:55:49.673673759Z,9.75
2024-09-01T22:55:50.672344748Z,9.762000084
2024-09-01T22:55:51.657786569Z,9.751950264
2024-09-01T22:55:52.706934108Z,9.757050514
2024-09-01T22:55:53.701835256Z,9.763950348
2024-09-01T22:55:54.730280076Z,9.754050255
2024-09-01T22:55:55.719857807Z,9.759000778
2024-09-01T22:55:56.732142589Z,9.763950348
2024-09-01T22:55:57.709365386Z,9.754050255
2024-09-01T22:55:58.742420845Z,9.762000084
2024-09-01T22:55:59.727283345Z,9.781050682
2024-09-01T22:56:00.797043521Z,9.747000694
2024-09-01T22:56:01.737094382Z,9.762000084
2024-09-01T22:56:02.746547759Z,9.757050514
2024-09-01T22:56:03.774280635Z,9.751950264
2024-09-01T22:56:04.758366322Z,9.74505043
2024-09-01T22:56:05.761904622Z,9.751950264
2024-09-01T22:56:06.829928344Z,9.747000694
2024-09-01T22:56:07.770967263Z,9.769050598
2024-09-01T22:56:08.862390005Z,9.751950264
2024-09-01T22:56:09.843539301Z,9.757050514
2024-09-01T22:56:10.836800308Z,9.754050255
2024-09-01T22:56:11.859886148Z,9.75
2024-09-01T22:56:12.851409038Z,9.75
2024-09-01T22:56:13.825319565Z,9.74505043
2024-09-01T22:56:14.842459929Z,9.751950264
2024-09-01T22:56:15.857476831Z,9.75
2024-09-01T22:56:16.92658319Z,9.751950264
2024-09-01T22:56:17.902308255Z,9.759000778
2024-09-01T22:56:18.906849081Z,9.747000694
2024-09-01T22:56:19.944496142Z,9.75
2024-09-01T22:56:20.903654674Z,9.771000862
2024-09-01T22:56:21.894775143Z,9.73995018
2024-09-01T22:56:22.919967496Z,9.759000778
2024-09-01T22:56:23.932539855Z,9.763950348
2024-09-01T22:56:25.005326417Z,9.771000862
2024-09-01T22:56:25.957536845Z,9.774000168
2024-09-01T22:56:26.959553334Z,9.763950348
2024-09-01T22:56:27.937125865Z,9.771000862
2024-09-01T22:56:28.944688021Z,9.762000084
2024-09-01T22:56:29.980661319Z,9.747000694
2024-09-01T22:56:30.987423048Z,9.759000778
2024-09-01T22:56:31.994249657Z,9.763950348
2024-09-01T22:56:33.078379796Z,9.759000778
2024-09-01T22:56:34.031040124Z,9.759000778
2024-09-01T22:56:34.999195552Z,9.757050514
2024-09-01T22:56:36.026665685Z,9.763950348
2024-09-01T22:56:37.021257281Z,9.751950264
2024-09-01T22:56:38.022272341Z,9.73500061
2024-09-01T22:56:39.05894514Z,9.774000168
2024-09-01T22:56:40.0681216Z,9.757050514
2024-09-01T22:56:41.047993057Z,9.733050346
2024-09-01T22:56:42.043199423Z,10.19505024
2024-09-01T22:56:43.075952535Z,9.811950684
2024-09-01T22:56:44.082299876Z,9.74505043
2024-09-01T22:56:45.067277759Z,9.751950264
2024-09-01T22:56:46.115297682Z,9.757050514
2024-09-01T22:56:47.086974273Z,9.763950348
2024-09-01T22:56:48.111330384Z,9.757050514
2024-09-01T22:56:49.097032843Z,9.762000084
2024-09-01T22:56:50.124946398Z,9.759000778
2024-09-01T22:56:51.161764596Z,9.73995018
2024-09-01T22:56:52.144262625Z,9.747000694
2024-09-01T22:56:53.133584718Z,9.762000084
2024-09-01T22:56:54.195957773Z,9.769050598
2024-09-01T22:56:55.180406854Z,9.762000084
2024-09-01T22:56:56.189097455Z,9.762000084
2024-09-01T22:56:57.19091827Z,9.757050514
2024-09-01T22:56:58.207884742Z,9.754050255
2024-09-01T22:56:59.257849328Z,9.75
2024-09-01T22:57:00.234700354Z,9.762000084
2024-09-01T22:57:01.212726918Z,9.757050514
2024-09-01T22:57:02.27304442Z,9.747000694
2024-09-01T22:57:03.24342174Z,9.769050598
2024-09-01T22:57:04.238961196Z,9.759000778
2024-09-01T22:57:05.219933582Z,9.808950424
2024-09-01T22:57:06.235285229Z,9.751950264
2024-09-01T22:57:07.241274102Z,9.757050514
2024-09-01T22:57:08.299057898Z,9.774000168
2024-09-01T22:57:09.280365417Z,9.766050339
2024-09-01T22:57:10.3411181Z,9.762000084
2024-09-01T22:57:11.293892047Z,9.754050255
2024-09-01T22:57:12.309610486Z,9.762000084
2024-09-01T22:57:13.295677902Z,9.763950348
2024-09-01T22:57:14.320147354Z,9.757050514
2024-09-01T22:57:15.333514479Z,9.763950348
2024-09-01T22:57:16.35833266Z,9.757050514
2024-09-01T22:57:17.323723388Z,9.751950264
2024-09-01T22:57:18.42069378Z,9.742050171
2024-09-01T22:57:19.370344675Z,9.762000084
2024-09-01T22:57:20.359521659Z,9.781050682
2024-09-01T22:57:21.367343577Z,9.751950264
2024-09-01T22:57:22.379992915Z,9.675000191
2024-09-01T22:57:23.361485284Z,9.781050682
2024-09-01T22:57:24.391631689Z,9.754050255
2024-09-01T22:57:25.384108547Z,9.763950348
2024-09-01T22:57:26.388527346Z,9.751950264
2024-09-01T22:57:27.443507994Z,9.751950264
2024-09-01T22:57:28.431139233Z,9.769050598
2024-09-01T22:57:29.451038202Z,9.757050514
2024-09-01T22:57:30.471910149Z,9.751950264
2024-09-01T22:57:31.491528399Z,9.759000778
2024-09-01T22:57:32.517179078Z,9.762000084
2024-09-01T22:57:33.532368916Z,9.759000778
2024-09-01T22:57:34.552555482Z,9.775950432
2024-09-01T22:57:35.571976553Z,9.80700016
2024-09-01T22:57:36.591535441Z,9.754050255
2024-09-01T22:57:37.614066782Z,9.778050423
2024-09-01T22:57:38.632667293Z,9.762000084
2024-09-01T22:57:39.656450246Z,9.73800087
2024-09-01T22:57:40.764364107Z,9.751950264
2024-09-01T22:57:41.499801668Z,9.757050514
2024-09-01T22:57:42.508351339Z,9.763950348
2024-09-01T22:57:43.558551707Z,9.762000084
2024-09-01T22:57:44.523891983Z,9.763950348
2024-09-01T22:57:45.530228316Z,9.7999506
2024-09-01T22:57:46.533043678Z,9.754050255
2024-09-01T22:57:47.577696541Z,9.754050255
2024-09-01T22:57:48.58082363Z,9.762000084
2024-09-01T22:57:49.588913396Z,9.759000778
2024-09-01T22:57:50.583705163Z,9.757050514
2024-09-01T22:57:51.637342324Z,9.771000862
2024-09-01T22:57:52.619696049Z,9.75
2024-09-01T22:57:53.597137699Z,9.751950264
2024-09-01T22:57:54.60601115Z,9.757050514
2024-09-01T22:57:55.642140875Z,9.771000862
2024-09-01T22:57:56.611104595Z,9.711000443
2024-09-01T22:57:57.635909467Z,9.759000778
2024-09-01T22:57:58.657996994Z,9.721050262
2024-09-01T22:57:59.710666738Z,9.762000084
2024-09-01T22:58:00.665017157Z,9.754050255
2024-09-01T22:58:01.649330251Z,9.742050171
2024-09-01T22:58:02.686735727Z,9.757050514
2024-09-01T22:58:03.681679632Z,9.747000694
2024-09-01T22:58:04.698480066Z,9.751950264
2024-09-01T22:58:05.709769983Z,9.759000778
2024-09-01T22:58:06.722285158Z,9.766050339
2024-09-01T22:58:07.785496038Z,9.759000778
2024-09-01T22:58:08.734089654Z,9.762000084
2024-09-01T22:58:09.758050178Z,9.759000778
2024-09-01T22:58:10.751719722Z,9.757050514
2024-09-01T22:58:11.74262311Z,9.751950264
2024-09-01T22:58:12.776348509Z,9.763950348
2024-09-01T22:58:13.780581507Z,9.747000694
2024-09-01T22:58:14.773189668Z,9.75
2024-09-01T22:58:15.86057853Z,9.75
2024-09-01T22:58:16.860127743Z,9.757050514
2024-09-01T22:58:17.853336132Z,9.766050339
2024-09-01T22:58:18.808264916Z,9.754050255
2024-09-01T22:58:19.789687695Z,9.766050339
2024-09-01T22:58:20.802149656Z,9.762000084
2024-09-01T22:58:21.841725849Z,9.754050255
2024-09-01T22:58:22.841187389Z,9.763950348
2024-09-01T22:58:23.930566371Z,9.766050339
2024-09-01T22:58:24.883883826Z,9.763950348
2024-09-01T22:58:25.873114995Z,9.754050255
2024-09-01T22:58:26.884245363Z,9.766050339
2024-09-01T22:58:27.881516846Z,9.763950348
2024-09-01T22:58:28.916541391Z,9.757050514
2024-09-01T22:58:29.897222507Z,9.75
2024-09-01T22:58:30.93301101Z,9.762000084
2024-09-01T22:58:31.90957273Z,9.778050423
2024-09-01T22:58:32.958721889Z,9.759000778
2024-09-01T22:58:33.93635026Z,9.774000168
2024-09-01T22:58:34.960864996Z,9.757050514
2024-09-01T22:58:35.939175772Z,9.771000862
2024-09-01T22:58:36.957216739Z,9.757050514
2024-09-01T22:58:37.97267557Z,9.759000778
2024-09-01T22:58:38.948366154Z,9.762000084
2024-09-01T22:58:39.97770783Z,9.751950264
2024-09-01T22:58:41.035043574Z,9.68295002
2024-09-01T22:58:41.981944791Z,9.762000084
2024-09-01T22:58:42.998659806Z,9.778050423
2024-09-01T22:58:44.007087207Z,9.751950264
2024-09-01T22:58:45.014464529Z,9.757050514
2024-09-01T22:58:46.025188147Z,9.754050255
2024-09-01T22:58:47.031155583Z,9.759000778
2024-09-01T22:58:48.034464313Z,9.742050171
2024-09-01T22:58:49.111638664Z,9.75
2024-09-01T22:58:50.059686925Z,9.757050514
2024-09-01T22:58:51.069836371Z,9.778050423
2024-09-01T22:58:52.081011658Z,9.757050514
2024-09-01T22:58:53.094657974Z,9.73995018
2024-09-01T22:58:54.09414507Z,9.763950348
2024-09-01T22:58:55.438289483Z,9.814050674
2024-09-01T22:58:56.125559425Z,9.730050087
2024-09-01T22:58:57.12371201Z,9.727950096
2024-09-01T22:58:58.198706618Z,9.759000778
2024-09-01T22:58:59.122621674Z,9.763950348
2024-09-01T22:59:00.226588844Z,9.751950264
2024-09-01T22:59:02.213841893Z,8.050050735
2024-09-01T22:59:03.231350639Z,5.707950115
2024-09-01T22:59:04.263453837Z,6.187050343
2024-09-01T22:59:05.239664131Z,6.169950485
2024-09-01T22:59:06.253548682Z,6.067050457
2024-09-01T22:59:07.270712855Z,6.100950241
2024-09-01T22:59:08.374046312Z,6.06000042
2024-09-01T22:59:09.281273054Z,6.136950493
2024-09-01T22:59:10.278109909Z,5.665050507
2024-09-01T22:59:11.30240986Z,8.667000771
2024-09-01T22:59:12.31104266Z,8.875950813
2024-09-01T22:59:13.326221114Z,8.789999962
2024-09-01T22:59:14.3131905Z,8.761050224
2024-09-01T22:59:15.371654219Z,8.706000328
2024-09-01T22:59:16.336564668Z,8.725049973
2024-09-01T22:59:17.448621903Z,9.253950119
2024-09-01T22:59:18.444497339Z,9.831000328
2024-09-01T22:59:19.385604329Z,9.80700016
2024-09-01T22:59:20.420778443Z,9.831000328
2024-09-01T22:59:21.369833125Z,9.80505085
2024-09-01T22:59:22.382983503Z,9.820950508
2024-09-01T22:59:23.484955972Z,9.80505085
2024-09-01T22:59:24.406695798Z,9.802050591
2024-09-01T22:59:25.406317985Z,9.829050064
2024-09-01T22:59:26.418777087Z,9.80700016
2024-09-01T22:59:27.418215698Z,9.814050674
2024-09-01T22:59:28.425788707Z,9.841050148
2024-09-01T22:59:29.435782005Z,9.80505085
2024-09-01T22:59:30.443740551Z,9.782999992
2024-09-01T22:59:31.474492183Z,9.774000168
2024-09-01T22:59:32.502866728Z,9.823950768
2024-09-01T22:59:33.471036816Z,9.814050674
2024-09-01T22:59:34.47086673Z,9.814050674
2024-09-01T22:59:35.483807407Z,9.823950768
2024-09-01T22:59:36.515195732Z,9.762000084
2024-09-01T22:59:37.484398755Z,9.829050064
2024-09-01T22:59:38.648196715Z,9.880950928
2024-09-01T22:59:39.589908717Z,9.7999506
2024-09-01T22:59:40.517233488Z,9.802050591
2024-09-01T22:59:41.588574479Z,9.787950516
2024-09-01T22:59:42.532335481Z,9.786000252
2024-09-01T22:59:43.537093796Z,9.622950554
2024-09-01T22:59:44.540012714Z,9.86700058
2024-09-01T22:59:45.551582023Z,9.793050766
2024-09-01T22:59:46.561673325Z,9.859950066
2024-09-01T22:59:47.558718391Z,9.73800087
2024-09-02T00:00:37.790308321Z,6.418950081
2024-09-02T00:00:38.775487845Z,1.393950105
2024-09-02T00:00:39.792803784Z,7.458000183
2024-09-02T00:00:40.783337417Z,7.432050228
2024-09-02T00:00:41.756142143Z,7.542000294
2024-09-02T00:00:42.770142409Z,6.916950226
2024-09-02T00:00:43.729660574Z,9.714000702
2024-09-02T00:00:44.730161212Z,9.823950768
2024-09-02T00:00:45.697075187Z,9.790050507
2024-09-02T00:00:46.725936217Z,9.895950317
2024-09-02T00:00:47.767761628Z,9.823950768
2024-09-02T00:00:48.717371613Z,9.814050674
2024-09-02T00:00:49.684254082Z,9.80700016
2024-09-02T00:00:50.685060333Z,9.843000412
2024-09-02T00:00:51.660539583Z,9.7999506
2024-09-02T00:00:52.660827115Z,9.80700016
2024-09-02T00:00:53.657800236Z,9.85695076
2024-09-02T00:00:54.667243296Z,9.859950066
2024-09-02T00:00:55.628038141Z,9.865050316
2024-09-02T00:00:56.617436984Z,9.817050934
2024-09-02T00:00:57.64460018Z,9.826050758
2024-09-02T00:00:58.694277132Z,9.826050758
2024-09-02T00:00:59.641721785Z,9.820950508
2024-09-02T00:01:00.594558995Z,9.832950592
2024-09-02T00:01:01.604417972Z,9.826050758
2024-09-02T00:01:02.580701494Z,9.808950424
2024-09-02T00:01:03.590701752Z,9.843000412
2024-09-02T00:01:04.581371526Z,9.819000244
2024-09-02T00:01:05.560064704Z,9.832950592
2024-09-02T00:01:06.591917205Z,9.819000244
2024-09-02T00:01:07.559707881Z,9.838050842
2024-09-02T00:01:08.672171073Z,9.907950401
